2025-06-20 11:32:34 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/cache/info
2025-06-21 10:57:45 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 11:01:57 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 11:01:57 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 11:05:24 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 11:05:24 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 11:05:27 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 11:05:27 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 11:07:53 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 11:07:53 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 11:07:54 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 11:07:54 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 11:08:21 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 11:08:21 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 11:08:23 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 11:08:23 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 11:08:24 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 11:08:24 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:09:13 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:09:13 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:09:14 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:09:14 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:09:17 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/12
2025-06-21 12:09:17 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/12
2025-06-21 12:09:17 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:09:17 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:09:21 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/13
2025-06-21 12:09:21 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/13
2025-06-21 12:09:21 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:09:21 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:09:21 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:09:21 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:09:40 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/8
2025-06-21 12:09:40 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/8
2025-06-21 12:09:41 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:09:41 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:11:04 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/history/
2025-06-21 12:11:04 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 12:11:06 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/search_history/list
2025-06-21 12:11:06 | INFO     | MainThread      | logger.py:157 | 获取搜索历史列表
2025-06-21 12:11:06 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/search_history/list
2025-06-21 12:11:08 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/novel/search
2025-06-21 12:11:08 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/novel/search
2025-06-21 12:13:04 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/novel/search
2025-06-21 12:13:04 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/novel/search
2025-06-21 12:13:06 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/search_history/list
2025-06-21 12:13:06 | INFO     | MainThread      | logger.py:157 | 获取搜索历史列表
2025-06-21 12:13:06 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/search_history/list
2025-06-21 12:13:07 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/bookshelf/list
2025-06-21 12:13:07 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/bookshelf/list
2025-06-21 12:13:08 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/history/
2025-06-21 12:13:08 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 12:13:08 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:13:09 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:13:36 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/21
2025-06-21 12:13:36 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/21
2025-06-21 12:13:50 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/21
2025-06-21 12:13:50 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/21
2025-06-21 12:14:09 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/21
2025-06-21 12:14:20 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/21
2025-06-21 12:40:46 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:40:46 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:41:13 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/21
2025-06-21 12:41:13 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/21
2025-06-21 12:41:15 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/21
2025-06-21 12:41:16 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/21
2025-06-21 12:41:19 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/21
2025-06-21 12:41:19 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/21
2025-06-21 12:41:27 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:41:28 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:41:30 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/14
2025-06-21 12:41:31 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/14
2025-06-21 12:41:36 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/update/14
2025-06-21 12:41:36 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/update/14
2025-06-21 12:41:36 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:41:36 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:41:54 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:41:54 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:42:09 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:42:09 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:42:14 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/22
2025-06-21 12:42:15 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/22
2025-06-21 12:42:21 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:42:21 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:42:41 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:42:41 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:42:44 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/14
2025-06-21 12:42:44 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/14
2025-06-21 12:42:49 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/update/14
2025-06-21 12:42:49 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/update/14
2025-06-21 12:42:49 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:42:49 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:42:52 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/14
2025-06-21 12:42:52 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/14
2025-06-21 12:42:53 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:42:53 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:42:54 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/15
2025-06-21 12:42:54 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/15
2025-06-21 12:42:55 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:42:55 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:42:56 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/16
2025-06-21 12:42:56 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/16
2025-06-21 12:42:56 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:42:56 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:42:57 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/17
2025-06-21 12:42:57 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/17
2025-06-21 12:42:57 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:42:57 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:00 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/18
2025-06-21 12:43:00 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/18
2025-06-21 12:43:00 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:00 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:02 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/19
2025-06-21 12:43:02 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/19
2025-06-21 12:43:02 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:02 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:03 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/20
2025-06-21 12:43:04 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/20
2025-06-21 12:43:04 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:04 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:05 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/20
2025-06-21 12:43:05 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/20
2025-06-21 12:43:07 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/20
2025-06-21 12:43:07 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/20
2025-06-21 12:43:09 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/history/
2025-06-21 12:43:09 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 12:43:10 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:10 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:14 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/9
2025-06-21 12:43:14 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/9
2025-06-21 12:43:14 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:14 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:16 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/10
2025-06-21 12:43:17 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/10
2025-06-21 12:43:17 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:17 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:18 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/11
2025-06-21 12:43:18 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/11
2025-06-21 12:43:19 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:19 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:22 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/21
2025-06-21 12:43:22 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/21
2025-06-21 12:43:22 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:22 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:24 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/22
2025-06-21 12:43:24 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/22
2025-06-21 12:43:24 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:24 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:26 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/1
2025-06-21 12:43:26 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/1
2025-06-21 12:43:26 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:26 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:27 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/2
2025-06-21 12:43:27 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/2
2025-06-21 12:43:27 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:28 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:30 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/3
2025-06-21 12:43:30 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/3
2025-06-21 12:43:30 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:30 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:32 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/4
2025-06-21 12:43:32 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/4
2025-06-21 12:43:32 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:32 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:33 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/5
2025-06-21 12:43:33 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/5
2025-06-21 12:43:33 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:34 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:35 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/6
2025-06-21 12:43:35 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/6
2025-06-21 12:43:35 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:35 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:36 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/delete/7
2025-06-21 12:43:36 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/delete/7
2025-06-21 12:43:36 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:43:36 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:43:55 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/history/
2025-06-21 12:43:55 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 12:44:10 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:44:10 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:44:17 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:44:17 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:54:08 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:54:08 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 12:54:28 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/history/
2025-06-21 12:54:28 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 12:54:43 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/bookshelf/list
2025-06-21 12:54:43 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/bookshelf/list
2025-06-21 12:54:43 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/search_history/list
2025-06-21 12:54:43 | INFO     | MainThread      | logger.py:157 | 获取搜索历史列表
2025-06-21 12:54:43 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/search_history/list
2025-06-21 12:56:00 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 12:56:00 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 13:06:39 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/
2025-06-21 13:06:39 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/
2025-06-21 13:06:39 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 13:06:39 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 13:06:55 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/23
2025-06-21 13:06:55 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/23
2025-06-21 13:06:57 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/23
2025-06-21 13:06:57 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/23
2025-06-21 13:07:25 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/bookshelf/list
2025-06-21 13:07:25 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/bookshelf/list
2025-06-21 13:07:27 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/search_history/list
2025-06-21 13:07:27 | INFO     | MainThread      | logger.py:157 | 获取搜索历史列表
2025-06-21 13:07:27 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/search_history/list
2025-06-21 13:07:33 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/novel/search
2025-06-21 13:07:33 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/novel/search
2025-06-21 13:07:37 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/novel/search
2025-06-21 13:07:37 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/novel/search
2025-06-21 13:07:40 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/search_history/list
2025-06-21 13:07:40 | INFO     | MainThread      | logger.py:157 | 获取搜索历史列表
2025-06-21 13:07:40 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/search_history/list
2025-06-21 13:07:40 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/novel/search
2025-06-21 13:07:40 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/novel/search
2025-06-21 13:07:50 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/bookshelf/list
2025-06-21 13:07:50 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/bookshelf/list
2025-06-21 13:07:52 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 13:07:52 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 13:08:15 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/search_history/list
2025-06-21 13:08:15 | INFO     | MainThread      | logger.py:157 | 获取搜索历史列表
2025-06-21 13:08:15 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/search_history/list
2025-06-21 13:08:17 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 13:08:17 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 13:09:38 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 13:09:38 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 13:09:40 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/history/
2025-06-21 13:09:40 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 13:09:41 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/bookshelf/list
2025-06-21 13:09:41 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/bookshelf/list
2025-06-21 13:09:42 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/search_history/list
2025-06-21 13:09:42 | INFO     | MainThread      | logger.py:157 | 获取搜索历史列表
2025-06-21 13:09:42 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/search_history/list
2025-06-21 13:09:59 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 13:09:59 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 13:31:26 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/23
2025-06-21 13:31:26 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/23
2025-06-21 13:48:06 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/search_history/list
2025-06-21 13:48:06 | INFO     | MainThread      | logger.py:157 | 获取搜索历史列表
2025-06-21 13:48:06 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/search_history/list
2025-06-21 13:48:15 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 13:48:15 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 13:48:39 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/history/
2025-06-21 13:48:39 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 13:48:40 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 13:48:40 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 14:08:45 | INFO     | MainThread      | logger.py:157 | 开始处理请求: POST /api/rule/
2025-06-21 14:08:45 | INFO     | MainThread      | logger.py:157 | 请求处理完成: POST /api/rule/
2025-06-21 14:08:45 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 14:08:45 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 14:08:48 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/search_history/list
2025-06-21 14:08:48 | INFO     | MainThread      | logger.py:157 | 获取搜索历史列表
2025-06-21 14:08:48 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/search_history/list
2025-06-21 14:08:55 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/novel/search
2025-06-21 14:08:56 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/novel/search
2025-06-21 14:09:08 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/novel/search
2025-06-21 14:09:08 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/novel/search
2025-06-21 14:58:50 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/novel/search
2025-06-21 14:59:05 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/novel/search
2025-06-21 14:59:52 | INFO     | MainThread      | logger.py:157 | 搜索小说成功: 蛊真人
2025-06-21 14:59:52 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/novel/search
2025-06-21 15:00:06 | INFO     | MainThread      | logger.py:157 | 搜索小说成功: 蛊真人
2025-06-21 15:00:06 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/novel/search
2025-06-21 15:01:01 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/search_history/list
2025-06-21 15:01:21 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 15:01:21 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
2025-06-21 15:01:21 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/history/
2025-06-21 15:01:21 | INFO     | MainThread      | logger.py:157 | 获取搜索历史列表
2025-06-21 15:01:21 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/search_history/list
2025-06-21 15:01:21 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 15:01:21 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/rule/
2025-06-21 15:01:21 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 15:01:24 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/history/
2025-06-21 15:01:24 | INFO     | MainThread      | logger.py:157 | 请求处理完成: GET /api/history/
2025-06-21 15:01:25 | INFO     | MainThread      | logger.py:157 | 开始处理请求: GET /api/rule/
